 time,value1, value2,value3
1363,3,4.47,2303.095703125
1364,3,4.47,2302.001220703130
1365,3,4.47,2300.991455078130
1366,3,4.47,2300.486572265630
1367,3,4.47,2299.47705078125
1368,3,4.47,2299.0380859375
1369,3,4.47,2298.193603515630
1370,3,4.47,2297.438720703130
1371,3,4.47,2296.768798828130
1372,3,4.47,2296.263916015630
1373,3,4.47,2295.42431640625
1374,3,4.47,2294.57958984375
1375,3,4.47,2294.074951171880
1376,3,4.47,2293.320068359380
1377,3,4.47,2292.815185546880
1378,3,4.47,2292.145263671880
1379,3,4.47,2291.555419921880
1380,3,4.47,2290.885498046880
1381,3,4.47,2290.380615234380
1382,3,4.47,2289.37109375
1383,3,4.47,2288.6162109375
1384,3,4.47,2287.946044921880
1385,3,4.47,2287.1865234375
1386,3,4.47,2286.6015625
1387,3,4.47,2285.9267578125
1388,3,4.47,2285.171875
1389,3,4.47,2284.501953125
1390,3,4.47,2283.492431640630
1391,3,4.47,2282.737548828130
1392,3,4.47,2282.067626953130
1393,3,4.47,2281.312744140630
1394,3,4.47,2280.472900390630
1395,3,4.47,2280.052978515630
1396,3,4.47,2278.963134765630
1397,3,4.47,2278.543212890630
1398,3,4.47,2277.703369140630
1399,3,4.47,2277.033447265630
1400,3,4.47,2276.278564453130
1401,3,4.47,2275.858642578130
1402,3,4.47,2275.188720703130
1403,3,4.47,2274.598876953130
1404,3,4.47,2273.843994140630
1405,3,4.47,2272.419189453130
1406,3,4.47,2271.999267578130
1407,3,4.47,2271.329345703130
1408,3,4.47,2270.739501953130
1409,3,4.47,2270.00830078125
1410,55,39.13970947265630,78
1411,3,4.47,2269.08837890625
1412,3,4.47,2268.41357421875
1413,55,39.13970947265630,78
1414,3,4.47,2267.99853515625
1415,3,4.47,2266.98876953125
1416,3,4.47,2266.31884765625
1417,3,4.47,2265.73388671875
1418,3,4.47,2265.148681640630
1419,3,4.47,2264.22412109375
1420,3,4.47,2263.303955078130
1421,3,4.47,2262.384033203130
1422,3,4.47,2261.459228515630
1423,3,4.47,2260.624267578130
1424,3,4.47,2259.699462890630
1425,3,4.47,2258.94921875
1426,3,4.47,2258.1943359375
1427,3,4.47,2257.439453125
1428,55,39.13970947265630,78
1429,3,4.47,2256.939453125
1430,3,4.47,2256.3544921875
1431,3,4.47,2255.599609375
1432,3,4.47,2255.0947265625
1433,3,4.47,2254.344482421880
1434,3,4.47,2253.504638671880
1435,3,4.47,2253.004638671880
1436,3,4.47,2252.16943359375
